righthipyaw,righthiproll,righthippitch,rightknee,rightankleroll,rightanklepitch,time
0,0.296248,0.290189,-0.415268,0.491278,0.207828,1.6
0,0.30361,0.278206,-0.402384,0.505117,0.201391,1.616
0,0.310972,0.266223,-0.389499,0.518956,0.194954,1.632
0,0.318333,0.25424,-0.376615,0.532794,0.188518,1.648
0,0.325695,0.242257,-0.363731,0.546633,0.182081,1.664
0,0.333057,0.230274,-0.350846,0.560472,0.175644,1.68
0,0.340419,0.218291,-0.337962,0.574311,0.169207,1.696
0,0.34778,0.206308,-0.325077,0.58815,0.162771,1.712
0,0.355142,0.194325,-0.312193,0.601988,0.156334,1.728
0,0.362504,0.182342,-0.299308,0.615827,0.149897,1.744
0,0.369866,0.170359,-0.286424,0.629666,0.143461,1.76
0,0.377227,0.158376,-0.27354,0.643505,0.137024,1.776
0,0.384589,0.146393,-0.260655,0.657344,0.130587,1.792
0,0.391951,0.13441,-0.247771,0.671183,0.12415,1.808
0,0.399312,0.122427,-0.234886,0.685021,0.117714,1.824
0,0.406674,0.110444,-0.222002,0.69886,0.111277,1.84
0,0.414036,0.098461,-0.209118,0.712699,0.10484,1.856
0,0.421398,0.086478,-0.196233,0.726538,0.098403,1.872
0,0.428759,0.074495,-0.183349,0.740377,0.091967,1.888
0,0.436121,0.062512,-0.170464,0.754215,0.08553,1.904
0,0.443483,0.050529,-0.15758,0.768054,0.079093,1.92
0,0.450845,0.038546,-0.144695,0.781893,0.072656,1.936
0,0.458206,0.026563,-0.131811,0.795732,0.06622,1.952
0,0.465568,0.01458,-0.118927,0.809571,0.059783,1.968
0,0.47293,0.002597,-0.106042,0.82341,0.053346,1.984
0,0.480292,-0.009386,-0.093158,0.837248,0.046909,2
0,0.487653,-0.021369,-0.080273,0.851087,0.040473,2.016
0,0.495015,-0.033352,-0.067389,0.864926,0.034036,2.032
0,0.495019,-0.036974,-0.074906,0.864937,0.03793,2.048
0,0.495024,-0.040597,-0.082423,0.864948,0.041825,2.064
0,0.495028,-0.044219,-0.089939,0.86496,0.045719,2.08
0,0.495032,-0.046679,-0.095419,0.864969,0.048739,2.096
0,0.495036,-0.048973,-0.100607,0.864979,0.051633,2.112
0,0.49504,-0.051267,-0.105795,0.864989,0.054527,2.128
0,0.495043,-0.052992,-0.110057,0.864997,0.057065,2.144
0,0.495047,-0.054527,-0.114011,0.865006,0.059483,2.16
0,0.49505,-0.056062,-0.117964,0.865015,0.061901,2.176
0,0.495053,-0.057291,-0.121451,0.865023,0.064159,2.192
0,0.495056,-0.058336,-0.124656,0.86503,0.06632,2.208
0,0.495059,-0.059381,-0.127862,0.865037,0.068481,2.224
0,0.495061,-0.060267,-0.130844,0.865045,0.070577,2.24
0,0.495064,-0.060994,-0.133601,0.865052,0.072607,2.256
0,0.495067,-0.061721,-0.136359,0.865059,0.074636,2.272
0,0.49507,-0.06238,-0.139031,0.865067,0.07665,2.288
0,0.495073,-0.062923,-0.141561,0.865074,0.078637,2.304
0,0.495076,-0.063466,-0.144091,0.865081,0.080623,2.32
0,0.495079,-0.063992,-0.14661,0.865088,0.082616,2.336
0,0.495082,-0.064466,-0.149096,0.865095,0.08463,2.352
0,0.495084,-0.064939,-0.151583,0.865103,0.086643,2.368
0,0.495087,-0.065416,-0.154085,0.86511,0.088668,2.384
0,0.495091,-0.065919,-0.156689,0.865119,0.090769,2.4
0,0.495094,-0.066423,-0.159294,0.865127,0.092871,2.416
0,0.495097,-0.066926,-0.161899,0.865136,0.094972,2.432
0,0.495101,-0.06755,-0.164766,0.865146,0.097215,2.448
0,0.495105,-0.068174,-0.167633,0.865155,0.099458,2.464
0,0.495109,-0.068798,-0.1705,0.865165,0.101701,2.48
0,0.495113,-0.069597,-0.173705,0.865176,0.104107,2.496
0,0.495117,-0.07042,-0.176959,0.865188,0.106537,2.512
0,0.495122,-0.071244,-0.180213,0.8652,0.108967,2.528
0,0.495127,-0.072268,-0.183835,0.865214,0.111565,2.544
0,0.495133,-0.07336,-0.18758,0.865228,0.114219,2.56
0,0.495138,-0.074451,-0.191325,0.865242,0.116873,2.576
0,0.495144,-0.075743,-0.195427,0.865258,0.119683,2.592
0,0.495151,-0.077157,-0.199745,0.865275,0.122588,2.608
0,0.495158,-0.07857,-0.204062,0.865292,0.125492,2.624
0,0.495166,-0.080165,-0.208695,0.865312,0.12853,2.64
0,0.495174,-0.081942,-0.213643,0.865333,0.131701,2.656
0,0.495182,-0.083719,-0.218591,0.865354,0.134872,2.672
0,0.495191,-0.085642,-0.22379,0.865377,0.138146,2.688
0,0.495201,-0.087812,-0.229404,0.865402,0.141591,2.704
0,0.495211,-0.089981,-0.235019,0.865428,0.145037,2.72
0,0.495221,-0.092253,-0.240805,0.865455,0.148551,2.736
0,0.495233,-0.094834,-0.247104,0.865486,0.152269,2.752
0,0.495245,-0.097415,-0.253403,0.865517,0.155988,2.768
0,0.495258,-0.100048,-0.259788,0.865549,0.15974,2.784
0,0.495272,-0.103049,-0.266776,0.865585,0.163726,2.8
0,0.495287,-0.106051,-0.273763,0.865622,0.167712,2.816
0,0.495301,-0.109052,-0.280751,0.865659,0.171698,2.832
0,0.495318,-0.112478,-0.288419,0.865703,0.175941,2.848
0,0.495335,-0.115904,-0.296088,0.865746,0.180183,2.864
0,0.495352,-0.119331,-0.303756,0.86579,0.184426,2.88
0,0.495371,-0.123127,-0.31201,0.86584,0.188883,2.896
0,0.495391,-0.126976,-0.320347,0.865891,0.19337,2.912
0,0.495411,-0.130825,-0.328684,0.865942,0.197858,2.928
0,0.495434,-0.134987,-0.337509,0.866,0.20252,2.944
0,0.495457,-0.139255,-0.346496,0.86606,0.207241,2.96
0,0.49548,-0.143522,-0.355484,0.86612,0.211961,2.976
0,0.495546,-0.137453,-0.373034,0.866288,0.23558,2.992
0,0.495574,0.062356,0.177391,0.86636,0.246504,3.008
0,0.495484,0.128533,0.351425,0.866129,0.22289,3.024
0,0.495385,0.129005,0.318595,0.865875,0.18959,3.04
0,0.495311,0.136955,0.290959,0.865687,0.154004,3.056
0,0.495262,0.149499,0.265426,0.86556,0.115926,3.072
0,0.495235,0.163577,0.238445,0.865493,0.074867,3.088
0,0.495229,0.176184,0.207091,0.865476,0.032672,3.104
0,0.495242,0.184947,0.169291,0.865507,0.015655,3.12
0,0.49527,0.403611,0.096069,0.865597,0.0641,3.136
0,0.488426,0.991244,-0.028231,0.852791,0.103004,3.152
0,0.466438,0.977879,-0.069174,0.811443,0.119166,3.168
0,0.444449,0.964514,-0.110116,0.770096,0.135327,3.184
0,0.42246,0.951148,-0.151058,0.728749,0.151488,3.2
0,0.400471,0.937783,-0.192,0.687401,0.16765,3.216
0,0.378482,0.924418,-0.232943,0.646054,0.183811,3.232
0,0.356493,0.911053,-0.273885,0.604706,0.199972,3.248
0,0.334505,0.897687,-0.314827,0.563359,0.216134,3.264
0,0.312516,0.884322,-0.355769,0.522011,0.232295,3.28
0,0.290527,0.870957,-0.396712,0.480664,0.248456,3.296
0,0.268538,0.857591,-0.437654,0.439317,0.264618,3.312
0,0.246549,0.844226,-0.478596,0.397969,0.280779,3.328
0,0.22456,0.830861,-0.519538,0.356622,0.29694,3.344
0,0.202572,0.817495,-0.56048,0.315274,0.313102,3.36
0,0.180583,0.80413,-0.601423,0.273927,0.329263,3.376
0,0.158594,0.790765,-0.642365,0.232579,0.345424,3.392
0,0.136605,0.7774,-0.683307,0.191232,0.361586,3.408
0,0.114616,0.764034,-0.724249,0.149884,0.377747,3.424
0,0.092627,0.750669,-0.765192,0.108537,0.393908,3.44
0,0.070638,0.737304,-0.806134,0.06719,0.41007,3.456
0,0.04865,0.723938,-0.847076,0.025842,0.426231,3.472
0,0.034907,0.715585,-0.872665,0,0.436332,3.488
0,0.034907,0.715585,-0.872665,0,0.436332,3.504
0,0.034907,0.715585,-0.872665,0,0.436332,3.52
0,0.034907,0.715585,-0.872665,0,0.436332,3.536
0,0.034907,0.715585,-0.872665,0,0.436332,3.552
0,0.034907,0.715585,-0.872665,0,0.436332,3.568
0,0.034907,0.715585,-0.872665,0,0.436332,3.584
0,0.034907,0.715585,-0.872665,0,0.436332,3.6
0,0.034907,0.715585,-0.872665,0,0.436332,3.616
0,0.034907,0.715585,-0.872665,0,0.436332,3.632
0,0.034907,0.715585,-0.872665,0,0.436332,3.648
0,0.034907,0.715585,-0.872665,0,0.436332,3.664
0,0.034907,0.715585,-0.872665,0,0.436332,3.68
0,0.034907,0.715585,-0.872665,0,0.436332,3.696
0,0.034907,0.715585,-0.872665,0,0.436332,3.712
0,0.034907,0.715585,-0.872665,0,0.436332,3.728
0,0.034907,0.715585,-0.872665,0,0.436332,3.744
0,0.034907,0.715585,-0.872665,0,0.436332,3.76
0,0.034907,0.715585,-0.872665,0,0.436332,3.776
0,0.034907,0.715585,-0.872665,0,0.436332,3.792
0,0.034907,0.715585,-0.872665,0,0.436332,3.808
0,0.034907,0.715585,-0.872665,0,0.436332,3.824
0,0.034907,0.715585,-0.872665,0,0.436332,3.84
0,0.034907,0.715585,-0.872665,0,0.436332,3.856
0,0.034907,0.715585,-0.872665,0,0.436332,3.872
0,0.034907,0.715585,-0.872665,0,0.436332,3.888
0,0.034907,0.715585,-0.872665,0,0.436332,3.904
0,0.034907,0.715585,-0.872665,0,0.436332,3.92
0,0.034907,0.715585,-0.872665,0,0.436332,3.936
0,0.034907,0.715585,-0.872665,0,0.436332,3.952
0,0.034907,0.715585,-0.872665,0,0.436332,3.968
0,0.034907,0.715585,-0.872665,0,0.436332,3.984
0,0.034907,0.715585,-0.872665,0,0.436332,4
0,0.034907,0.715585,-0.872665,0,0.436332,4.016
0,0.034907,0.715585,-0.872665,0,0.436332,4.032
0,0.034907,0.715585,-0.872665,0,0.436332,4.048
0,0.034907,0.715585,-0.872665,0,0.436332,4.064
0,0.034907,0.715585,-0.872665,0,0.436332,4.08
0,0.034907,0.715585,-0.872665,0,0.436332,4.096
0,0.034907,0.715585,-0.872665,0,0.436332,4.112
0,0.034907,0.715585,-0.872665,0,0.436332,4.128
0,0.034907,0.715585,-0.872665,0,0.436332,4.144
0,0.034907,0.715585,-0.872665,0,0.436332,4.16
0,0.034907,0.715585,-0.872665,0,0.436332,4.176
0,0.034907,0.715585,-0.872665,0,0.436332,4.192
0,0.034907,0.715585,-0.872665,0,0.436332,4.208
0,0.034907,0.715585,-0.872665,0,0.436332,4.224
0,0.034907,0.715585,-0.872665,0,0.436332,4.24
0,0.034907,0.715585,-0.872665,0,0.436332,4.256
0,0.034907,0.715585,-0.872665,0,0.436332,4.272
0,0.034907,0.715585,-0.872665,0,0.436332,4.288
0,0.034907,0.715585,-0.872665,0,0.436332,4.304
0,0.034907,0.715585,-0.872665,0,0.436332,4.32
0,0.034907,0.715585,-0.872665,0,0.436332,4.336
0,0.034907,0.715585,-0.872665,0,0.436332,4.352
0,0.034907,0.715585,-0.872665,0,0.436332,4.368
0,0.034907,0.715585,-0.872665,0,0.436332,4.384
0,0.034907,0.715585,-0.872665,0,0.436332,4.4
0,0.034907,0.715585,-0.872665,0,0.436332,4.416
0,0.034907,0.715585,-0.872665,0,0.436332,4.432
0,0.034907,0.715585,-0.872665,0,0.436332,4.448
0,0.034907,0.715585,-0.872665,0,0.436332,4.464
0,0.034907,0.715585,-0.872665,0,0.436332,4.48
0,0.034907,0.715585,-0.872665,0,0.436332,4.496
0,0.034907,0.715585,-0.872665,0,0.436332,4.512
0,0.034907,0.715585,-0.872665,0,0.436332,4.528
0,0.034907,0.715585,-0.872665,0,0.436332,4.544
0,0.038587,0.709594,-0.866223,0.006919,0.433114,4.56
0,0.045949,0.697611,-0.853338,0.020758,0.426677,4.576
0,0.053311,0.685628,-0.840454,0.034597,0.42024,4.592
0,0.060673,0.673645,-0.82757,0.048436,0.413803,4.608
0,0.068034,0.661662,-0.814685,0.062275,0.407367,4.624
0,0.075396,0.649679,-0.801801,0.076113,0.40093,4.64
0,0.082758,0.637696,-0.788916,0.089952,0.394493,4.656
0,0.09012,0.625713,-0.776032,0.103791,0.388056,4.672
0,0.097481,0.61373,-0.763147,0.11763,0.38162,4.688
0,0.104843,0.601747,-0.750263,0.131469,0.375183,4.704
0,0.112205,0.589764,-0.737379,0.145308,0.368746,4.72
0,0.119567,0.577781,-0.724494,0.159146,0.36231,4.736
0,0.126928,0.565798,-0.71161,0.172985,0.355873,4.752
0,0.13429,0.553815,-0.698725,0.186824,0.349436,4.768
0,0.141652,0.541832,-0.685841,0.200663,0.342999,4.784
0,0.149013,0.529849,-0.672957,0.214502,0.336563,4.8
0,0.156375,0.517866,-0.660072,0.22834,0.330126,4.816
0,0.163737,0.505883,-0.647188,0.242179,0.323689,4.832
0,0.171099,0.4939,-0.634303,0.256018,0.317252,4.848
0,0.17846,0.481917,-0.621419,0.269857,0.310816,4.864
0,0.185822,0.469934,-0.608534,0.283696,0.304379,4.88
0,0.193184,0.457951,-0.59565,0.297535,0.297942,4.896
0,0.200546,0.445968,-0.582766,0.311373,0.291505,4.912
0,0.207907,0.433985,-0.569881,0.325212,0.285069,4.928
0,0.215269,0.422002,-0.556997,0.339051,0.278632,4.944
0,0.222631,0.410019,-0.544112,0.35289,0.272195,4.96
0,0.229993,0.398036,-0.531228,0.366729,0.265758,4.976
0,0.237354,0.386053,-0.518344,0.380567,0.259322,4.992
0,0.244716,0.37407,-0.505459,0.394406,0.252885,5.008
0,0.252078,0.362087,-0.492575,0.408245,0.246448,5.024
0,0.259439,0.350104,-0.47969,0.422084,0.240012,5.04
0,0.266801,0.338121,-0.466806,0.435923,0.233575,5.056
0,0.274163,0.326138,-0.453921,0.449762,0.227138,5.072
0,0.281525,0.314155,-0.441037,0.4636,0.220701,5.088
0,0.288886,0.302172,-0.428153,0.477439,0.214265,5.104
0,0.296248,0.290189,-0.415268,0.491278,0.207828,5.12
0,0.30361,0.278206,-0.402384,0.505117,0.201391,5.136
0,0.310972,0.266223,-0.389499,0.518956,0.194954,5.152
0,0.318333,0.25424,-0.376615,0.532794,0.188518,5.168
0,0.325695,0.242257,-0.363731,0.546633,0.182081,5.184
0,0.333057,0.230274,-0.350846,0.560472,0.175644,5.2
0,0.340419,0.218291,-0.337962,0.574311,0.169207,5.216
0,0.34778,0.206308,-0.325077,0.58815,0.162771,5.232
0,0.355142,0.194325,-0.312193,0.601988,0.156334,5.248
0,0.362504,0.182342,-0.299308,0.615827,0.149897,5.264
0,0.369866,0.170359,-0.286424,0.629666,0.143461,5.28
0,0.377227,0.158376,-0.27354,0.643505,0.137024,5.296
0,0.384589,0.146393,-0.260655,0.657344,0.130587,5.312
0,0.391951,0.13441,-0.247771,0.671183,0.12415,5.328
0,0.399312,0.122427,-0.234886,0.685021,0.117714,5.344
0,0.406674,0.110444,-0.222002,0.69886,0.111277,5.36
0,0.414036,0.098461,-0.209118,0.712699,0.10484,5.376
0,0.421398,0.086478,-0.196233,0.726538,0.098403,5.392
0,0.428759,0.074495,-0.183349,0.740377,0.091967,5.408
0,0.436121,0.062512,-0.170464,0.754215,0.08553,5.424
0,0.443483,0.050529,-0.15758,0.768054,0.079093,5.44
0,0.450845,0.038546,-0.144695,0.781893,0.072656,5.456
0,0.458206,0.026563,-0.131811,0.795732,0.06622,5.472
0,0.465568,0.01458,-0.118927,0.809571,0.059783,5.488
0,0.47293,0.002597,-0.106042,0.82341,0.053346,5.504
0,0.480292,-0.009386,-0.093158,0.837248,0.046909,5.52
0,0.487653,-0.021369,-0.080273,0.851087,0.040473,5.536
0,0.495015,-0.033352,-0.067389,0.864926,0.034036,5.552
0,0.495019,-0.036974,-0.074906,0.864937,0.03793,5.568
0,0.495024,-0.040597,-0.082423,0.864948,0.041825,5.584
0,0.495028,-0.044219,-0.089939,0.86496,0.045719,5.6
0,0.495032,-0.046679,-0.095419,0.864969,0.048739,5.616
0,0.495036,-0.048973,-0.100607,0.864979,0.051633,5.632
0,0.49504,-0.051267,-0.105795,0.864989,0.054527,5.648
0,0.495043,-0.052992,-0.110057,0.864997,0.057065,5.664
0,0.495047,-0.054527,-0.114011,0.865006,0.059483,5.68
0,0.49505,-0.056062,-0.117964,0.865015,0.061901,5.696
0,0.495053,-0.057291,-0.121451,0.865023,0.064159,5.712
0,0.495056,-0.058336,-0.124656,0.86503,0.06632,5.728
0,0.495059,-0.059381,-0.127862,0.865037,0.068481,5.744
0,0.495061,-0.060267,-0.130844,0.865045,0.070577,5.76
0,0.495064,-0.060994,-0.133601,0.865052,0.072607,5.776
0,0.495067,-0.061721,-0.136359,0.865059,0.074636,5.792
0,0.49507,-0.06238,-0.139031,0.865067,0.07665,5.808
0,0.495073,-0.062923,-0.141561,0.865074,0.078637,5.824
0,0.495076,-0.063466,-0.144091,0.865081,0.080623,5.84
0,0.495079,-0.063992,-0.14661,0.865088,0.082616,5.856
0,0.495082,-0.064466,-0.149096,0.865095,0.08463,5.872
0,0.495084,-0.064939,-0.151583,0.865103,0.086643,5.888
0,0.495087,-0.065416,-0.154085,0.86511,0.088668,5.904
0,0.495091,-0.065919,-0.156689,0.865119,0.090769,5.92
0,0.495094,-0.066423,-0.159294,0.865127,0.092871,5.936
0,0.495097,-0.066926,-0.161899,0.865136,0.094972,5.952
0,0.495101,-0.06755,-0.164766,0.865146,0.097215,5.968
0,0.495105,-0.068174,-0.167633,0.865155,0.099458,5.984
0,0.495109,-0.068798,-0.1705,0.865165,0.101701,6
0,0.495113,-0.069597,-0.173705,0.865176,0.104107,6.016
0,0.495117,-0.07042,-0.176959,0.865188,0.106537,6.032
0,0.495122,-0.071244,-0.180213,0.8652,0.108967,6.048
0,0.495127,-0.072268,-0.183835,0.865214,0.111565,6.064
0,0.495133,-0.07336,-0.18758,0.865228,0.114219,6.08
0,0.495138,-0.074451,-0.191325,0.865242,0.116873,6.096
0,0.495144,-0.075743,-0.195427,0.865258,0.119683,6.112
0,0.495151,-0.077157,-0.199745,0.865275,0.122588,6.128
0,0.495158,-0.07857,-0.204062,0.865292,0.125492,6.144
0,0.495166,-0.080165,-0.208695,0.865312,0.12853,6.16
0,0.495174,-0.081942,-0.213643,0.865333,0.131701,6.176
0,0.495182,-0.083719,-0.218591,0.865354,0.134872,6.192
0,0.495191,-0.085642,-0.22379,0.865377,0.138146,6.208
0,0.495201,-0.087812,-0.229404,0.865402,0.141591,6.224
0,0.495211,-0.089981,-0.235019,0.865428,0.145037,6.24
0,0.495221,-0.092253,-0.240805,0.865455,0.148551,6.256
0,0.495233,-0.094834,-0.247104,0.865486,0.152269,6.272
0,0.495245,-0.097415,-0.253403,0.865517,0.155988,6.288
0,0.495258,-0.100048,-0.259788,0.865549,0.15974,6.304
0,0.495272,-0.103049,-0.266776,0.865585,0.163726,6.32
0,0.495287,-0.106051,-0.273763,0.865622,0.167712,6.336
0,0.495301,-0.109052,-0.280751,0.865659,0.171698,6.352
0,0.495318,-0.112478,-0.288419,0.865703,0.175941,6.368
0,0.495335,-0.115904,-0.296088,0.865746,0.180183,6.384
0,0.495352,-0.119331,-0.303756,0.86579,0.184426,6.4
0,0.495371,-0.123127,-0.31201,0.86584,0.188883,6.416
0,0.495391,-0.126976,-0.320347,0.865891,0.19337,6.432
0,0.495411,-0.130825,-0.328684,0.865942,0.197858,6.448
0,0.495434,-0.134987,-0.337509,0.866,0.20252,6.464
0,0.495457,-0.139255,-0.346496,0.86606,0.207241,6.48
0,0.49548,-0.143522,-0.355484,0.86612,0.211961,6.496
0,0.495546,-0.137453,-0.373034,0.866288,0.23558,6.512
0,0.495574,0.062356,0.177391,0.86636,0.246504,6.528
0,0.495484,0.128533,0.351425,0.866129,0.22289,6.544
0,0.495385,0.129005,0.318595,0.865875,0.18959,6.56
0,0.495311,0.136955,0.290959,0.865687,0.154004,6.576
0,0.495262,0.149499,0.265426,0.86556,0.115926,6.592
0,0.495235,0.163577,0.238445,0.865493,0.074867,6.608
0,0.495229,0.176184,0.207091,0.865476,0.032672,6.624
0,0.495242,0.184947,0.169291,0.865507,0.015655,6.64
0,0.49527,0.403611,0.096069,0.865597,0.0641,6.656
0,0.488426,0.991244,-0.028231,0.852791,0.103004,6.672
0,0.466438,0.977879,-0.069174,0.811443,0.119166,6.688
0,0.444449,0.964514,-0.110116,0.770096,0.135327,6.704
0,0.42246,0.951148,-0.151058,0.728749,0.151488,6.72
0,0.400471,0.937783,-0.192,0.687401,0.16765,6.736
0,0.378482,0.924418,-0.232943,0.646054,0.183811,6.752
0,0.356493,0.911053,-0.273885,0.604706,0.199972,6.768
0,0.334505,0.897687,-0.314827,0.563359,0.216134,6.784
0,0.312516,0.884322,-0.355769,0.522011,0.232295,6.8
0,0.290527,0.870957,-0.396712,0.480664,0.248456,6.816
0,0.268538,0.857591,-0.437654,0.439317,0.264618,6.832
0,0.246549,0.844226,-0.478596,0.397969,0.280779,6.848
0,0.22456,0.830861,-0.519538,0.356622,0.29694,6.864
0,0.202572,0.817495,-0.56048,0.315274,0.313102,6.88
0,0.180583,0.80413,-0.601423,0.273927,0.329263,6.896
0,0.158594,0.790765,-0.642365,0.232579,0.345424,6.912
0,0.136605,0.7774,-0.683307,0.191232,0.361586,6.928
0,0.114616,0.764034,-0.724249,0.149884,0.377747,6.944
0,0.092627,0.750669,-0.765192,0.108537,0.393908,6.96
0,0.070638,0.737304,-0.806134,0.06719,0.41007,6.976
0,0.04865,0.723938,-0.847076,0.025842,0.426231,6.992
0,0.034907,0.715585,-0.872665,0,0.436332,7.008
0,0.034907,0.715585,-0.872665,0,0.436332,7.024
0,0.034907,0.715585,-0.872665,0,0.436332,7.04
0,0.034907,0.715585,-0.872665,0,0.436332,7.056
0,0.034907,0.715585,-0.872665,0,0.436332,7.072
0,0.034907,0.715585,-0.872665,0,0.436332,7.088
0,0.034907,0.715585,-0.872665,0,0.436332,7.104
0,0.034907,0.715585,-0.872665,0,0.436332,7.12
