37.0,-7.5,9.0
38.720800000000004,-7.49196,9.0
40.4432,-7.483839999999999,9.0
42.167199999999994,-7.4756399999999985,9.0
43.8928,-7.46736,9.000000000000002
45.620000000000005,-7.4590000000000005,9.0
47.34880000000001,-7.450559999999999,9.0
49.0792,-7.44204,9.0
50.81119999999999,-7.433439999999999,9.0
52.54480000000001,-7.424760000000001,9.0
54.28,-7.416,9.0
56.0168,-7.40716,9.0
57.7552,-7.3982399999999995,9.0
59.4952,-7.38924,9.0
61.2368,-7.380159999999999,9.0
62.980000000000004,-7.370999999999999,9.0
64.72479999999999,-7.361759999999999,9.0
66.47120000000001,-7.35244,9.0
68.2192,-7.34304,9.0
69.96879999999999,-7.33356,9.0
71.72,-7.324,9.0
73.4728,-7.314360000000001,9.0
75.22720000000001,-7.304640000000001,9.0
76.98320000000001,-7.2948400000000015,9.0
78.7408,-7.28496,9.0
80.5,-7.275,9.0
82.2608,-7.26496,9.0
84.0232,-7.25484,9.0
85.7872,-7.2446399999999995,9.0
87.55279999999999,-7.234360000000001,9.0
89.32000000000001,-7.224,9.0
91.08879999999999,-7.21356,9.0
92.85920000000002,-7.20304,9.0
94.63119999999999,-7.19244,9.0
96.4048,-7.18176,9.0
98.18,-7.170999999999999,9.0
99.9568,-7.160159999999999,9.0
101.7352,-7.14924,9.0
103.5152,-7.13824,9.0
105.29679999999999,-7.12716,9.0
107.08000000000001,-7.1160000000000005,9.0
108.86480000000002,-7.104760000000001,9.0
110.6512,-7.09344,9.0
112.43920000000001,-7.08204,9.0
114.22879999999999,-7.07056,9.0
116.02,-7.059,9.0
117.8128,-7.04736,9.0
119.6072,-7.035639999999999,9.0
121.4032,-7.023840000000001,9.0
123.2008,-7.011959999999999,9.0
