-0.0,-0.019327489940932103,-0.171907582121107,0.34737773529025207,-0.19479764311007716,0.019327489940932103
-0.0,-0.019336745943025466,-0.1742920028840691,0.3527917048744232,-0.19783644793337957,0.019336745943025466
-0.0,-0.019344753823186397,-0.17574688483692236,0.35740000713300374,-0.20099787611926778,0.0193447538231864
-0.0,-0.019351774448926065,-0.17643594263358345,0.3613703242527645,-0.2042861560681071,0.01935177444892606
-0.0,-0.019358096042859055,-0.17651544331027327,0.3648705174850164,-0.2077131702176022,0.019358096042859055
-0.0,-0.019364034031320275,-0.17613669788317937,0.368073891160383,-0.2113012273085239,0.019364034031320275
-0.0,-0.019369930958193934,-0.1754475792554306,0.3711624568135821,-0.21508480851634545,0.019369930958193934
-0.0,-0.019376156495584856,-0.1745932057139307,0.3743284812789242,-0.21911143206057834,0.01937615649558486
-0.0,-0.019383107584982278,-0.1737158557468113,0.37777445455606656,-0.22344170639423755,0.019383107584982278
-0.0,-0.0193912087425747,-0.17295414384872546,0.38171154164575666,-0.22814860653960592,0.0193912087425747
-0.0,-0.019400912572679053,-0.1724414853215417,0.38635658089834635,-0.23331600814948372,0.019400912572679053
-0.0,-0.01941270052572272,-0.17230390923427238,0.39192775627602616,-0.23903654756747653,0.019412700525722717
-0.0,-0.0194270839523889,-0.1726573375135179,0.39863919171505413,-0.24540893815392514,0.0194270839523889
-0.0,-0.019444605502975845,-0.17360452210165037,0.40669486715255043,-0.25253495055387587,0.019444605502975845
-0.0,-0.01946584093039606,-0.17523190062601426,0.41628239605241674,-0.2605163363567985,0.01946584093039606
-0.0,-0.019491401359701437,-0.17760666916547765,0.42756728310791997,-0.2694520153021438,0.01949140135970144
-0.0,-0.01952193610049817,-0.18077435763471095,0.4406882561201482,-0.27943583458593546,0.01952193610049817
-0.0,-0.019558136085199088,-0.18475712182740994,0.4557541233335702,-0.2905551375913593,0.019558136085199088
-0.0,-0.01960073803106633,-0.18955284811192907,0.4728423707189924,-0.3028902606381296,0.01960073803106633
-0.0,-0.019650529444853935,-0.1951350301209132,0.49199943934716917,-0.31651493867110986,0.01965052944485394
-0.0,-0.01970835460383551,-0.2014532549302901,0.5132423785732955,-0.33149747824684084,0.01970835460383551
-0.0,-0.019699899401152816,-0.2008359140168189,0.5102966640545109,-0.3291606494388448,0.01969989940115282
-0.0,-0.019691621109688414,-0.2003130262785859,0.5074192956809292,-0.3267978905120317,0.01969162110968841
-0.0,-0.019683518362748936,-0.1998829976837963,0.5046093432996515,-0.3244098639786041,0.019683518362748936
-0.0,-0.019675589806909092,-0.19954419057145156,0.5018657788911487,-0.3219971781266062,0.01967558980690909
-0.0,-0.019667834100889073,-0.19929492518382927,0.49918748023298737,-0.31956038915004714,0.019667834100889077
-0.0,-0.01966024991616621,-0.19913348129179279,0.4965732347401616,-0.31710000336453503,0.01966024991616621
-0.0,-0.01965283593627467,-0.19905809990907122,0.49402174347326744,-0.3146164795004709,0.01965283593627467
-0.0,-0.019645590856604157,-0.1990669850909747,0.4915316253044587,-0.3121102310700881,0.019645590856604157
-0.0,-0.019638513384218285,-0.19915830581244554,0.48910142123005784,-0.3095816288018306,0.01963851338421829
-0.0,-0.019631602238088745,-0.19933019791985132,0.4867295988177609,-0.3070310031359984,0.019631602238088748
-0.0,-0.019624856148269566,-0.19958076615043027,0.48441455677544076,-0.30445864677328005,0.019624856148269573
-0.0,-0.019618273855837174,-0.19990808621296838,0.4821546296279444,-0.30186481727081316,0.01961827385583717
-0.0,-0.019611854113031787,-0.2003102069229524,0.47994809248766596,-0.2992497396777454,0.019611854113031783
-0.0,-0.01960559568276278,-0.2007851523852346,0.47779316590431,-0.29661360920183816,0.019605595682762784
-0.0,-0.019599497338309135,-0.20133092421706777,0.4756880207789625,-0.29395659390020384,0.019599497338309138
-0.0,-0.019593557863606562,-0.20194550380433654,0.47363078332756897,-0.291278837386839,0.019593557863606562
-0.0,-0.019587776052609217,-0.20262685458373053,0.4716195400788165,-0.2885804615476952,0.019587776052609217
-0.0,-0.019582150709118867,-0.20337292434375795,0.4696523428917699,-0.2858615692571308,0.019582150709118867
-0.0,-0.019576680646832996,-0.20418164753755888,0.4677272139787879,-0.283122247088062,0.019576680646833
-0.0,-0.019571364689101783,-0.2050509476007011,0.4658421509197481,-0.28036256800814885,0.01957136468910178
-0.0,-0.019566201668966467,-0.20597873926739255,0.463995131654154,-0.27758259405572794,0.019566201668966467
-0.0,-0.01956119042818571,-0.20696293087884243,0.4621841194383596,-0.27478237898770286,0.019561190428185715
-0.0,-0.019556329818052647,-0.20800142667783328,0.46040706775584583,-0.2719619708960652,0.019556329818052647
-0.0,-0.019551618698581633,-0.2090921290839898,0.4586619251693928,-0.26912141478398466,0.01955161869858164
-0.0,-0.01954705593864072,-0.21023294094459868,0.4569466401047701,-0.2662607550988121,0.01954705593864072
